order_date;order_id;order_line;quantity;price;total_price;model;category_1;category_2;frame_material;bikeshop_name;city;state
2013-03-26;753;6;1;10660;10660;Supersix Evo Hi-Mod Team;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2013-03-26;753;7;1;5860;5860;Synapse Hi-Mod Dura Ace;Road;Endurance Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2013-03-26;753;8;1;1570;1570;Synapse Disc 105;Road;Endurance Road;Aluminum;Las Vegas Cycles;Las Vegas;NV
2013-03-27;754;1;1;1620;1620;Beast of the East 3;Mountain;Trail;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2013-03-27;754;2;1;705;705;Catalyst 1;Mountain;Sport;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2013-03-27;754;3;1;3200;3200;Jekyll Carbon 4;Mountain;Over Mountain;Carbon;Phoenix Bi-peds;Phoenix;AZ
2013-03-27;755;1;1;3200;3200;Scalpel 29 4;Mountain;Cross Country Race;Aluminum;Kansas City 29ers;Kansas City;KS
2013-03-27;755;2;1;5330;5330;Supersix Evo Hi-Mod Dura Ace 2;Road;Elite Road;Carbon;Kansas City 29ers;Kansas City;KS
2013-03-27;755;3;1;3200;3200;Slice Ultegra D12;Road;Triathalon;Carbon;Kansas City 29ers;Kansas City;KS
2013-03-27;755;4;1;1840;1840;Supersix Evo Tiagra;Road;Elite Road;Carbon;Kansas City 29ers;Kansas City;KS
2013-03-27;755;5;1;1520;1520;Trail 1;Mountain;Sport;Aluminum;Kansas City 29ers;Kansas City;KS
2013-03-27;755;6;1;2240;2240;Supersix Evo 105;Road;Elite Road;Carbon;Kansas City 29ers;Kansas City;KS
2013-03-27;755;7;1;585;585;Catalyst 2;Mountain;Sport;Aluminum;Kansas City 29ers;Kansas City;KS
2013-03-27;755;8;1;1410;1410;CAAD8 105;Road;Elite Road;Aluminum;Kansas City 29ers;Kansas City;KS
2013-03-27;756;1;1;2240;2240;Synapse Carbon 105;Road;Endurance Road;Carbon;Nashville Cruisers;Nashville;TN
2013-03-29;757;1;2;2770;5540;Beast of the East 1;Mountain;Trail;Aluminum;Denver Bike Shop;Denver;CO
2013-03-29;758;1;1;3200;3200;Slice Ultegra D12;Road;Triathalon;Carbon;Kansas City 29ers;Kansas City;KS
2013-03-29;758;2;1;870;870;Synapse Claris;Road;Endurance Road;Aluminum;Kansas City 29ers;Kansas City;KS
2013-03-29;759;1;1;3200;3200;Slice Ultegra D12;Road;Triathalon;Carbon;Las Vegas Cycles;Las Vegas;NV
2013-03-29;759;2;1;4260;4260;Supersix Evo Hi-Mod Utegra;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2013-03-29;759;3;6;5330;31980;Synapse Hi-Mod Disc Ultegra;Road;Endurance Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2013-03-29;759;4;1;3730;3730;Synapse Carbon Disc Ultegra;Road;Endurance Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2013-03-29;760;1;1;3200;3200;Slice Ultegra D12;Road;Triathalon;Carbon;Denver Bike Shop;Denver;CO
2013-03-29;760;2;1;3840;3840;Jekyll Carbon 3;Mountain;Over Mountain;Carbon;Denver Bike Shop;Denver;CO
2013-03-29;760;3;1;2660;2660;Supersix Evo Ultegra 4;Road;Elite Road;Carbon;Denver Bike Shop;Denver;CO
2013-03-29;760;4;1;4260;4260;Supersix Evo Hi-Mod Utegra;Road;Elite Road;Carbon;Denver Bike Shop;Denver;CO
2013-03-29;760;5;1;3200;3200;Scalpel 29 4;Mountain;Cross Country Race;Aluminum;Denver Bike Shop;Denver;CO
2013-03-29;760;6;1;1080;1080;Trail 3;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2013-03-29;760;7;3;2240;6720;CAAD12 Ultegra;Road;Elite Road;Aluminum;Denver Bike Shop;Denver;CO
2013-03-29;760;8;1;1520;1520;Trail 1;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2013-03-29;760;9;1;2660;2660;Bad Habit 2;Mountain;Trail;Aluminum;Denver Bike Shop;Denver;CO
2013-03-29;760;10;1;1570;1570;Synapse Disc 105;Road;Endurance Road;Aluminum;Denver Bike Shop;Denver;CO
2013-03-29;760;11;1;2130;2130;Fat CAAD2;Mountain;Fat Bike;Aluminum;Denver Bike Shop;Denver;CO
2013-03-29;760;12;1;1950;1950;CAAD12 Disc 105;Road;Elite Road;Aluminum;Denver Bike Shop;Denver;CO
2013-03-29;761;1;1;3200;3200;Synapse Carbon Ultegra 3;Road;Endurance Road;Carbon;Minneapolis Bike Shop;Minneapolis;MN
2013-03-29;761;2;1;480;480;Catalyst 3;Mountain;Sport;Aluminum;Minneapolis Bike Shop;Minneapolis;MN
2013-04-01;762;1;1;1950;1950;Habit 6;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-01;762;2;2;1250;2500;CAAD8 Tiagra;Road;Elite Road;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-01;762;3;1;1620;1620;Beast of the East 3;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-01;762;4;1;4260;4260;Scalpel-Si Carbon 4;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-01;762;5;1;2660;2660;Bad Habit 2;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-01;762;6;1;2770;2770;Beast of the East 1;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-01;762;7;1;2660;2660;Supersix Evo Ultegra 4;Road;Elite Road;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-01;762;8;2;2130;4260;Synapse Disc Adventure;Road;Endurance Road;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-01;762;9;1;480;480;Catalyst 3;Mountain;Sport;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-01;762;10;1;1080;1080;Trail 3;Mountain;Sport;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-01;762;11;2;3840;7680;Jekyll Carbon 3;Mountain;Over Mountain;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-01;762;12;1;3200;3200;Scalpel-Si 5;Mountain;Cross Country Race;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-01;762;13;1;1950;1950;CAAD12 Disc 105;Road;Elite Road;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-01;762;14;1;2060;2060;F-Si 2;Mountain;Cross Country Race;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-01;762;15;1;1840;1840;F-Si 3;Mountain;Cross Country Race;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-01;762;16;1;2660;2660;Synapse Carbon Ultegra 4;Road;Endurance Road;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-01;762;17;1;12250;12250;Habit Hi-Mod Black Inc.;Mountain;Trail;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-01;762;18;1;2130;2130;Fat CAAD2;Mountain;Fat Bike;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-01;762;19;2;3730;7460;Trigger Carbon 3;Mountain;Over Mountain;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-01;762;20;1;2880;2880;F-Si Carbon 4;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-01;762;21;1;6070;6070;Jekyll Carbon 2;Mountain;Over Mountain;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-01;763;1;1;1680;1680;CAAD12 105;Road;Elite Road;Aluminum;Denver Bike Shop;Denver;CO
2013-04-01;763;2;1;480;480;Catalyst 3;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2013-04-01;763;3;1;12790;12790;Scalpel-Si Black Inc.;Mountain;Cross Country Race;Carbon;Denver Bike Shop;Denver;CO
2013-04-01;763;4;1;585;585;Catalyst 2;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2013-04-02;764;1;1;4800;4800;Synapse Carbon Disc Ultegra D12;Road;Endurance Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2013-04-02;764;2;1;3940;3940;Supersix Evo Red;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2013-04-03;765;1;1;815;815;CAAD8 Claris;Road;Elite Road;Aluminum;Oklahoma City Race Equipment;Oklahoma City;OK
2013-04-04;766;1;1;4260;4260;Scalpel-Si Carbon 4;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-04;766;2;1;2770;2770;Beast of the East 1;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-04;766;3;1;11190;11190;F-Si Black Inc.;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-04;766;4;1;980;980;Trail 4;Mountain;Sport;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-04;766;5;1;2130;2130;Fat CAAD2;Mountain;Fat Bike;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-04;766;6;1;2060;2060;F-Si 2;Mountain;Cross Country Race;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-04;767;1;1;3730;3730;Habit Carbon 3;Mountain;Trail;Carbon;Las Vegas Cycles;Las Vegas;NV
2013-04-04;767;2;2;1960;3920;SuperX 105;Road;Cyclocross;Carbon;Las Vegas Cycles;Las Vegas;NV
2013-04-04;767;3;1;3200;3200;Supersix Evo Ultegra 3;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2013-04-04;768;1;1;5860;5860;CAAD12 Black Inc;Road;Elite Road;Aluminum;Cincinnati Speed;Cincinnati;OH
2013-04-04;768;2;1;3840;3840;Jekyll Carbon 3;Mountain;Over Mountain;Carbon;Cincinnati Speed;Cincinnati;OH
2013-04-04;768;3;5;3200;16000;Trigger Carbon 4;Mountain;Over Mountain;Carbon;Cincinnati Speed;Cincinnati;OH
2013-04-04;768;4;1;3200;3200;Supersix Evo Ultegra 3;Road;Elite Road;Carbon;Cincinnati Speed;Cincinnati;OH
2013-04-04;768;5;1;7000;7000;Slice Hi-Mod Black Inc.;Road;Triathalon;Carbon;Cincinnati Speed;Cincinnati;OH
2013-04-04;768;6;1;3500;3500;SuperX Hi-Mod CX1;Road;Cyclocross;Carbon;Cincinnati Speed;Cincinnati;OH
2013-04-04;768;7;1;6390;6390;Scalpel 29 Carbon Race;Mountain;Cross Country Race;Carbon;Cincinnati Speed;Cincinnati;OH
2013-04-04;768;8;1;3200;3200;Jekyll Carbon 4;Mountain;Over Mountain;Carbon;Cincinnati Speed;Cincinnati;OH
2013-04-04;768;9;1;2700;2700;Slice Ultegra;Road;Triathalon;Carbon;Cincinnati Speed;Cincinnati;OH
2013-04-05;769;1;1;3940;3940;Supersix Evo Red;Road;Elite Road;Carbon;Austin Cruisers;Austin;TX
2013-04-08;770;1;2;3500;7000;SuperX Hi-Mod CX1;Road;Cyclocross;Carbon;San Francisco Cruisers;San Francisco;CA
2013-04-08;770;2;1;1030;1030;CAAD8 Sora;Road;Elite Road;Aluminum;San Francisco Cruisers;San Francisco;CA
2013-04-08;770;3;1;6390;6390;Scalpel-Si Carbon 2;Mountain;Cross Country Race;Carbon;San Francisco Cruisers;San Francisco;CA
2013-04-08;770;4;1;3200;3200;Synapse Carbon Ultegra 3;Road;Endurance Road;Carbon;San Francisco Cruisers;San Francisco;CA
2013-04-08;770;5;1;1250;1250;CAAD8 Tiagra;Road;Elite Road;Aluminum;San Francisco Cruisers;San Francisco;CA
2013-04-08;770;6;1;12790;12790;Supersix Evo Black Inc.;Road;Elite Road;Carbon;San Francisco Cruisers;San Francisco;CA
2013-04-08;771;1;1;4480;4480;Habit Carbon SE;Mountain;Trail;Carbon;Louisville Race Equipment;Louisville;KY
2013-04-08;771;2;1;1680;1680;CAAD12 105;Road;Elite Road;Aluminum;Louisville Race Equipment;Louisville;KY
2013-04-08;771;3;1;9060;9060;Scalpel-Si Race;Mountain;Cross Country Race;Carbon;Louisville Race Equipment;Louisville;KY
2013-04-08;771;4;1;3200;3200;Supersix Evo Ultegra 3;Road;Elite Road;Carbon;Louisville Race Equipment;Louisville;KY
2013-04-08;771;5;1;3730;3730;Habit Carbon 3;Mountain;Trail;Carbon;Louisville Race Equipment;Louisville;KY
2013-04-08;771;6;1;5330;5330;Synapse Hi-Mod Disc Ultegra;Road;Endurance Road;Carbon;Louisville Race Equipment;Louisville;KY
2013-04-08;771;7;1;4260;4260;Supersix Evo Hi-Mod Utegra;Road;Elite Road;Carbon;Louisville Race Equipment;Louisville;KY
2013-04-08;771;8;1;5860;5860;CAAD12 Black Inc;Road;Elite Road;Aluminum;Louisville Race Equipment;Louisville;KY
2013-04-08;771;9;4;9590;38360;Synapse Hi-Mod Disc Black Inc.;Road;Endurance Road;Carbon;Louisville Race Equipment;Louisville;KY
2013-04-08;771;10;1;1750;1750;SuperX Rival CX1;Road;Cyclocross;Carbon;Louisville Race Equipment;Louisville;KY
2013-04-08;771;11;1;4800;4800;Synapse Carbon Disc Ultegra D12;Road;Endurance Road;Carbon;Louisville Race Equipment;Louisville;KY
2013-04-08;771;12;1;7990;7990;Jekyll Carbon 1;Mountain;Over Mountain;Carbon;Louisville Race Equipment;Louisville;KY
2013-04-08;771;13;1;870;870;Synapse Claris;Road;Endurance Road;Aluminum;Louisville Race Equipment;Louisville;KY
2013-04-08;771;14;1;4260;4260;CAAD12 Disc Dura Ace;Road;Elite Road;Aluminum;Louisville Race Equipment;Louisville;KY
2013-04-08;771;15;1;1950;1950;CAAD12 Disc 105;Road;Elite Road;Aluminum;Louisville Race Equipment;Louisville;KY
2013-04-08;771;16;1;1030;1030;CAAD8 Sora;Road;Elite Road;Aluminum;Louisville Race Equipment;Louisville;KY
2013-04-09;772;1;1;1680;1680;CAAD12 105;Road;Elite Road;Aluminum;Portland Bi-peds;Portland;OR
2013-04-09;772;2;1;2660;2660;Supersix Evo Ultegra 4;Road;Elite Road;Carbon;Portland Bi-peds;Portland;OR
2013-04-10;773;1;2;1840;3680;Syapse Carbon Tiagra;Road;Endurance Road;Carbon;Indianapolis Velocipedes;Indianapolis;IN
2013-04-10;773;2;1;585;585;Catalyst 2;Mountain;Sport;Aluminum;Indianapolis Velocipedes;Indianapolis;IN
2013-04-11;774;1;1;2130;2130;Beast of the East 2;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-11;774;2;1;2240;2240;CAAD12 Ultegra;Road;Elite Road;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-11;774;3;1;1030;1030;CAAD8 Sora;Road;Elite Road;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-11;774;4;1;2340;2340;Habit 5;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-11;774;5;1;1620;1620;Beast of the East 3;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-11;774;6;1;2060;2060;F-Si 2;Mountain;Cross Country Race;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-11;774;7;2;12250;24500;Habit Hi-Mod Black Inc.;Mountain;Trail;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-11;774;8;1;1960;1960;SuperX 105;Road;Cyclocross;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-11;774;9;1;12790;12790;Scalpel-Si Black Inc.;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-11;774;10;1;6390;6390;Scalpel 29 Carbon Race;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-11;774;11;4;6070;24280;Jekyll Carbon 2;Mountain;Over Mountain;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-11;774;12;1;4480;4480;Habit Carbon SE;Mountain;Trail;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-11;774;13;1;3200;3200;Scalpel-Si 5;Mountain;Cross Country Race;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-11;775;1;1;2880;2880;F-Si Carbon 4;Mountain;Cross Country Race;Carbon;Denver Bike Shop;Denver;CO
2013-04-11;775;2;1;980;980;Trail 4;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2013-04-12;776;1;1;3200;3200;Synapse Carbon Ultegra 3;Road;Endurance Road;Carbon;Denver Bike Shop;Denver;CO
2013-04-12;776;2;1;2340;2340;F-Si 1;Mountain;Cross Country Race;Aluminum;Denver Bike Shop;Denver;CO
2013-04-12;776;3;2;585;1170;Catalyst 2;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2013-04-12;776;4;1;1620;1620;Beast of the East 3;Mountain;Trail;Aluminum;Denver Bike Shop;Denver;CO
2013-04-12;776;5;1;2240;2240;Synapse Carbon 105;Road;Endurance Road;Carbon;Denver Bike Shop;Denver;CO
2013-04-12;776;6;6;3200;19200;Supersix Evo Ultegra 3;Road;Elite Road;Carbon;Denver Bike Shop;Denver;CO
2013-04-12;776;7;1;2660;2660;Supersix Evo Ultegra 4;Road;Elite Road;Carbon;Denver Bike Shop;Denver;CO
2013-04-12;776;8;1;4800;4800;F-Si Carbon 2;Mountain;Cross Country Race;Carbon;Denver Bike Shop;Denver;CO
2013-04-12;776;9;1;11190;11190;F-Si Black Inc.;Mountain;Cross Country Race;Carbon;Denver Bike Shop;Denver;CO
2013-04-12;776;10;1;3730;3730;Trigger Carbon 3;Mountain;Over Mountain;Carbon;Denver Bike Shop;Denver;CO
2013-04-12;776;11;3;1350;4050;Trail 2;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2013-04-12;776;12;1;2880;2880;F-Si Carbon 4;Mountain;Cross Country Race;Carbon;Denver Bike Shop;Denver;CO
2013-04-12;776;13;2;2130;4260;Fat CAAD2;Mountain;Fat Bike;Aluminum;Denver Bike Shop;Denver;CO
2013-04-12;776;14;4;5970;23880;Trigger Carbon 2;Mountain;Over Mountain;Carbon;Denver Bike Shop;Denver;CO
2013-04-12;776;15;1;3200;3200;Jekyll Carbon 4;Mountain;Over Mountain;Carbon;Denver Bike Shop;Denver;CO
2013-04-12;776;16;1;1950;1950;Slice 105;Road;Triathalon;Carbon;Denver Bike Shop;Denver;CO
2013-04-12;777;1;1;1840;1840;F-Si 3;Mountain;Cross Country Race;Aluminum;New York Cycles;New York;NY
2013-04-12;777;2;1;1410;1410;CAAD8 105;Road;Elite Road;Aluminum;New York Cycles;New York;NY
2013-04-12;777;3;1;1680;1680;CAAD12 105;Road;Elite Road;Aluminum;New York Cycles;New York;NY
2013-04-12;777;4;1;12790;12790;Supersix Evo Black Inc.;Road;Elite Road;Carbon;New York Cycles;New York;NY
2013-04-12;777;5;1;2880;2880;F-Si Carbon 4;Mountain;Cross Country Race;Carbon;New York Cycles;New York;NY
2013-04-12;777;6;1;2130;2130;Beast of the East 2;Mountain;Trail;Aluminum;New York Cycles;New York;NY
2013-04-12;777;7;1;2660;2660;Supersix Evo Ultegra 4;Road;Elite Road;Carbon;New York Cycles;New York;NY
2013-04-12;777;8;1;3200;3200;Scalpel-Si 5;Mountain;Cross Country Race;Aluminum;New York Cycles;New York;NY
2013-04-12;777;9;1;3730;3730;Fat CAAD1;Mountain;Fat Bike;Aluminum;New York Cycles;New York;NY
2013-04-12;777;10;1;2340;2340;Habit 5;Mountain;Trail;Aluminum;New York Cycles;New York;NY
2013-04-12;777;11;1;3200;3200;Synapse Carbon Ultegra 3;Road;Endurance Road;Carbon;New York Cycles;New York;NY
2013-04-12;778;1;1;2450;2450;SuperX Ultegra;Road;Cyclocross;Carbon;Pittsburgh Mountain Machines;Pittsburgh;PA
2013-04-12;778;2;1;5330;5330;Scalpel-Si Carbon 3;Mountain;Cross Country Race;Carbon;Pittsburgh Mountain Machines;Pittsburgh;PA
2013-04-12;779;1;1;2660;2660;Bad Habit 2;Mountain;Trail;Aluminum;Denver Bike Shop;Denver;CO
2013-04-12;779;2;1;7460;7460;Habit Carbon 1;Mountain;Trail;Carbon;Denver Bike Shop;Denver;CO
2013-04-12;779;3;1;5330;5330;Scalpel 29 Carbon 2;Mountain;Cross Country Race;Carbon;Denver Bike Shop;Denver;CO
2013-04-12;780;1;1;1620;1620;Beast of the East 3;Mountain;Trail;Aluminum;Philadelphia Bike Shop;Philadelphia;PA
2013-04-12;780;2;1;3200;3200;Trigger Carbon 4;Mountain;Over Mountain;Carbon;Philadelphia Bike Shop;Philadelphia;PA
2013-04-12;780;3;1;1840;1840;Syapse Carbon Tiagra;Road;Endurance Road;Carbon;Philadelphia Bike Shop;Philadelphia;PA
2013-04-16;781;1;1;5330;5330;Synapse Hi-Mod Disc Ultegra;Road;Endurance Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2013-04-16;781;2;1;1840;1840;Supersix Evo Tiagra;Road;Elite Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2013-04-16;782;1;1;3200;3200;Scalpel-Si 5;Mountain;Cross Country Race;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-16;783;1;1;2880;2880;F-Si Carbon 4;Mountain;Cross Country Race;Carbon;Dallas Cycles;Dallas;TX
2013-04-16;783;2;1;815;815;Trail 5;Mountain;Sport;Aluminum;Dallas Cycles;Dallas;TX
2013-04-16;783;3;1;3200;3200;Bad Habit 1;Mountain;Trail;Aluminum;Dallas Cycles;Dallas;TX
2013-04-16;783;4;2;2240;4480;Supersix Evo 105;Road;Elite Road;Carbon;Dallas Cycles;Dallas;TX
2013-04-16;783;5;1;4260;4260;CAAD12 Disc Dura Ace;Road;Elite Road;Aluminum;Dallas Cycles;Dallas;TX
2013-04-16;783;6;1;1250;1250;Synapse Disc Tiagra;Road;Endurance Road;Aluminum;Dallas Cycles;Dallas;TX
2013-04-16;783;7;1;1680;1680;CAAD12 105;Road;Elite Road;Aluminum;Dallas Cycles;Dallas;TX
2013-04-16;783;8;1;9060;9060;F-Si Hi-Mod Team;Mountain;Cross Country Race;Carbon;Dallas Cycles;Dallas;TX
2013-04-16;783;9;1;3200;3200;CAAD12 Red;Road;Elite Road;Aluminum;Dallas Cycles;Dallas;TX
2013-04-16;783;10;1;6390;6390;Scalpel 29 Carbon Race;Mountain;Cross Country Race;Carbon;Dallas Cycles;Dallas;TX
2013-04-16;783;11;2;1520;3040;Trail 1;Mountain;Sport;Aluminum;Dallas Cycles;Dallas;TX
2013-04-16;783;12;2;2240;4480;Synapse Carbon 105;Road;Endurance Road;Carbon;Dallas Cycles;Dallas;TX
2013-04-16;783;13;1;3200;3200;Supersix Evo Ultegra 3;Road;Elite Road;Carbon;Dallas Cycles;Dallas;TX
2013-04-16;783;14;1;12790;12790;Scalpel-Si Black Inc.;Mountain;Cross Country Race;Carbon;Dallas Cycles;Dallas;TX
2013-04-16;783;15;1;585;585;Catalyst 2;Mountain;Sport;Aluminum;Dallas Cycles;Dallas;TX
2013-04-16;783;16;1;7460;7460;Scalpel-Si Hi-Mod 1;Mountain;Cross Country Race;Carbon;Dallas Cycles;Dallas;TX
2013-04-16;783;17;1;3200;3200;Trigger Carbon 4;Mountain;Over Mountain;Carbon;Dallas Cycles;Dallas;TX
2013-04-16;783;18;1;480;480;Catalyst 3;Mountain;Sport;Aluminum;Dallas Cycles;Dallas;TX
2013-04-16;783;19;1;11190;11190;F-Si Black Inc.;Mountain;Cross Country Race;Carbon;Dallas Cycles;Dallas;TX
2013-04-16;783;20;1;3200;3200;Scalpel-Si 5;Mountain;Cross Country Race;Aluminum;Dallas Cycles;Dallas;TX
2013-04-16;783;21;1;2130;2130;Synapse Disc Adventure;Road;Endurance Road;Aluminum;Dallas Cycles;Dallas;TX
2013-04-16;784;1;1;815;815;Trail 5;Mountain;Sport;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2013-04-16;785;1;1;1350;1350;Trail 2;Mountain;Sport;Aluminum;Ithaca Mountain Climbers;Ithaca;NY
2013-04-16;785;2;2;6390;12780;Scalpel-Si Carbon 2;Mountain;Cross Country Race;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2013-04-16;785;3;1;8200;8200;Trigger Carbon 1;Mountain;Over Mountain;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2013-04-16;785;4;2;2660;5320;Supersix Evo Ultegra 4;Road;Elite Road;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2013-04-16;785;5;2;5330;10660;Scalpel-Si Carbon 3;Mountain;Cross Country Race;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2013-04-16;785;6;1;9060;9060;F-Si Hi-Mod Team;Mountain;Cross Country Race;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2013-04-16;785;7;1;12250;12250;Habit Hi-Mod Black Inc.;Mountain;Trail;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2013-04-16;785;8;1;4260;4260;Scalpel 29 Carbon 3;Mountain;Cross Country Race;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2013-04-16;785;9;1;1840;1840;F-Si 3;Mountain;Cross Country Race;Aluminum;Ithaca Mountain Climbers;Ithaca;NY
2013-04-16;785;10;2;3200;6400;Jekyll Carbon 4;Mountain;Over Mountain;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2013-04-16;785;11;1;2770;2770;Beast of the East 1;Mountain;Trail;Aluminum;Ithaca Mountain Climbers;Ithaca;NY
2013-04-16;785;12;1;1080;1080;Trail 3;Mountain;Sport;Aluminum;Ithaca Mountain Climbers;Ithaca;NY
2013-04-16;785;13;1;5330;5330;Scalpel 29 Carbon 2;Mountain;Cross Country Race;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2013-04-16;785;14;1;3200;3200;Trigger Carbon 4;Mountain;Over Mountain;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2013-04-16;785;15;1;3840;3840;Jekyll Carbon 3;Mountain;Over Mountain;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2013-04-16;785;16;1;3500;3500;SuperX Hi-Mod CX1;Road;Cyclocross;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2013-04-17;786;1;1;815;815;Trail 5;Mountain;Sport;Aluminum;Ithaca Mountain Climbers;Ithaca;NY
2013-04-17;786;2;1;5330;5330;Scalpel-Si Carbon 3;Mountain;Cross Country Race;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2013-04-17;786;3;1;12250;12250;Habit Hi-Mod Black Inc.;Mountain;Trail;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2013-04-17;786;4;1;4800;4800;F-Si Carbon 2;Mountain;Cross Country Race;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2013-04-17;786;5;1;3200;3200;Jekyll Carbon 4;Mountain;Over Mountain;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2013-04-17;787;1;1;1840;1840;Supersix Evo Tiagra;Road;Elite Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2013-04-17;788;1;1;2660;2660;Synapse Carbon Disc 105;Road;Endurance Road;Carbon;Oklahoma City Race Equipment;Oklahoma City;OK
2013-04-18;789;1;1;3200;3200;CAAD12 Red;Road;Elite Road;Aluminum;Los Angeles Cycles;Los Angeles;CA
2013-04-18;789;2;1;815;815;Trail 5;Mountain;Sport;Aluminum;Los Angeles Cycles;Los Angeles;CA
2013-04-18;790;1;1;1840;1840;F-Si 3;Mountain;Cross Country Race;Aluminum;Kansas City 29ers;Kansas City;KS
2013-04-18;790;2;1;3200;3200;Jekyll Carbon 4;Mountain;Over Mountain;Carbon;Kansas City 29ers;Kansas City;KS
2013-04-18;790;3;2;2880;5760;Habit 4;Mountain;Trail;Aluminum;Kansas City 29ers;Kansas City;KS
